4,756399;3,043513;2,18461;1,760866;1,556741;1,533011;1,48824;1,49134;1,459342;1,478764; 
4,84204;3,065823;2,209963;1,867419;1,57823;1,562392;1,511012;1,510434;1,469221;1,499534; 
4,829618;3,05056;2,152722;1,790625;1,581969;1,535844;1,496724;1,492474;1,470434;1,483265; 
